fill	x	y	xmin	xmax	ymin	ymax
#EDD7D5	23580	474	23555	23605	449	499
#E2DEEF	23630	524	23605	23655	499	549
#9B91C9	23680	574	23655	23705	549	599
#9F95CB	23730	624	23705	23755	599	649
#9D93C9	23780	674	23755	23805	649	699
#EED9D7	23830	724	23805	23855	699	749
#F5E8E7	23880	774	23855	23905	749	799
#CAC3E2	23930	824	23905	23955	799	849
#A298CC	23980	874	23955	24005	849	899
#DBD7EC	24030	924	24005	24055	899	949
#6B61AF	24080	974	24055	24105	949	999
#4A459F	24130	1024	24105	24155	999	1049
#E5E1F1	24180	1074	24155	24205	1049	1099
#857ABD	24230	1124	24205	24255	1099	1149
#C8C1E1	23180	24	23155	23205	-1	49
#DCB4AF	23280	124	23255	23305	99	149
#E7CBC7	23380	224	23355	23405	199	249
#CD9A94	23480	324	23455	23505	299	349
#E9CFCC	23580	424	23555	23605	399	449
#D6D0E9	23680	524	23655	23705	499	549
#B5ACD7	23780	624	23755	23805	599	649
#D4A7A1	23880	724	23855	23905	699	749
#CCC5E3	23980	824	23955	24005	799	849
#EEDAD7	24080	924	24055	24105	899	949
#9F95CB	24180	1024	24155	24205	999	1049
#FEFDFD	23230	74	23205	23255	49	99
#B06962	23330	174	23305	23355	149	199
#DBB4AF	23430	274	23405	23455	249	299
#FFFFFF	23530	374	23505	23555	349	399
#FAF4F3	23630	474	23605	23655	449	499
#7E73B9	23730	574	23705	23755	549	599
#FDFBFB	23830	674	23805	23855	649	699
#F4E6E4	23930	774	23905	23955	749	799
#AFA6D4	24030	874	24005	24055	849	899
#524CA3	24130	974	24105	24155	949	999
#F7ECEA	24230	1074	24205	24255	1049	1099
#43409C	24280	1124	24255	24305	1099	1149
#E0DCEE	23230	24	23205	23255	-1	49
#F1DFDC	23280	74	23255	23305	49	99
#C48983	23330	124	23305	23355	99	149
#CF9C96	23380	174	23355	23405	149	199
#E2C0BC	23430	224	23405	23455	199	249
#CA948D	23480	274	23455	23505	249	299
#F4E6E4	23530	324	23505	23555	299	349
#F8EFEE	23580	374	23555	23605	349	399
#CF9C96	23630	424	23605	23655	399	449
#FCF8F7	23680	474	23655	23705	449	499
#B5ADD7	23730	524	23705	23755	499	549
#C8C0E1	23780	574	23755	23805	549	599
#B2A9D5	23830	624	23805	23855	599	649
#CB9690	23880	674	23855	23905	649	699
#D09E98	23930	724	23905	23955	699	749
#F9F1F0	23980	774	23955	24005	749	799
#C6BFE0	24030	824	24005	24055	799	849
#EBD3D0	24080	874	24055	24105	849	899
#988EC7	24130	924	24105	24155	899	949
#5C54A7	24180	974	24155	24205	949	999
#E4C5C1	24230	1024	24205	24255	999	1049
#D4CEE7	24280	1074	24255	24305	1049	1099
#FEFCFB	23280	24	23255	23305	-1	49
#ECE9F5	23330	74	23305	23355	49	99
#FBF5F4	23380	124	23355	23405	99	149
#D5D0E8	23430	174	23405	23455	149	199
#FCFBFD	23480	224	23455	23505	199	249
#F7EDEC	23530	274	23505	23555	249	299
#DCD7EC	23580	324	23555	23605	299	349
#FAF9FC	23630	374	23605	23655	349	399
#EDEAF5	23680	424	23655	23705	399	449
#CDC7E4	23730	474	23705	23755	449	499
#948AC5	23780	524	23755	23805	499	549
#ACA3D2	23830	574	23805	23855	549	599
#D6D1E9	23880	624	23855	23905	599	649
#E6C9C5	23930	674	23905	23955	649	699
#F0EEF7	23980	724	23955	24005	699	749
#B3AAD5	24030	774	24005	24055	749	799
#9F95CB	24080	824	24055	24105	799	849
#E9E6F3	24130	874	24105	24155	849	899
#746AB4	24180	924	24155	24205	899	949
#B8AFD8	24230	974	24205	24255	949	999
#E2DEEF	24280	1024	24255	24305	999	1049
#45429D	24330	1074	24305	24355	1049	1099
#E9E6F3	23330	24	23305	23355	-1	49
#B5ADD7	23380	74	23355	23405	49	99
#B2A9D5	23430	124	23405	23455	99	149
#D0CAE5	23480	174	23455	23505	149	199
#EBE9F4	23530	224	23505	23555	199	249
#F0EEF7	23580	274	23555	23605	249	299
#E2DEEF	23630	324	23605	23655	299	349
#E3DFF0	23680	374	23655	23705	349	399
#D1CBE6	23730	424	23705	23755	399	449
#D3CDE7	23780	474	23755	23805	449	499
#ADA4D2	23830	524	23805	23855	499	549
#A9A0D0	23880	574	23855	23905	549	599
#E9E6F3	23930	624	23905	23955	599	649
#E5E1F1	23980	674	23955	24005	649	699
#A399CD	24030	724	24005	24055	699	749
#867BBD	24080	774	24055	24105	749	799
#BDB5DB	24130	824	24105	24155	799	849
#877CBD	24180	874	24155	24205	849	899
#968CC6	24230	924	24205	24255	899	949
#D1CBE6	24280	974	24255	24305	949	999
#5E56A9	24330	1024	24305	24355	999	1049
#D1CBE6	23380	24	23355	23405	-1	49
#B2A9D5	23480	124	23455	23505	99	149
#FDFCFE	23580	224	23555	23605	199	249
#FCF8F7	23680	324	23655	23705	299	349
#FEFCFC	23780	424	23755	23805	399	449
#E2DDEF	23880	524	23855	23905	499	549
#F3F1F8	23980	624	23955	24005	599	649
#AFA6D3	24080	724	24055	24105	699	749
#C9C3E2	24180	824	24155	24205	799	849
#A99FD0	24280	924	24255	24305	899	949
#AAA0D1	23430	74	23405	23455	49	99
#E2DEEF	23530	174	23505	23555	149	199
#F8F8FB	23630	274	23605	23655	249	299
#FEFEFF	23730	374	23705	23755	349	399
#E3DFF0	23830	474	23805	23855	449	499
#E7E3F2	23930	574	23905	23955	549	599
#D8D2EA	24030	674	24005	24055	649	699
#B2A9D5	24130	774	24105	24155	749	799
#8378BC	24230	874	24205	24255	849	899
#B9B0D9	24330	974	24305	24355	949	999
#6F66B1	24380	1024	24355	24405	999	1049
#D2CCE7	23430	24	23405	23455	-1	49
#CCC5E3	23480	74	23455	23505	49	99
#FDFCFE	23530	124	23505	23555	99	149
#F4F2F9	23580	174	23555	23605	149	199
#EBD3D0	23630	224	23605	23655	199	249
#EAD1CD	23680	274	23655	23705	249	299
#E9D0CC	23730	324	23705	23755	299	349
#EAD0CD	23780	374	23755	23805	349	399
#EAD2CE	23830	424	23805	23855	399	449
#EFDBD9	23880	474	23855	23905	449	499
#F0DDDB	23930	524	23905	23955	499	549
#FAF4F3	23980	574	23955	24005	549	599
#FCF8F7	24030	624	24005	24055	599	649
#DBD6EB	24080	674	24055	24105	649	699
#CDC7E4	24130	724	24105	24155	699	749
#DFDAEE	24180	774	24155	24205	749	799
#BFB7DC	24230	824	24205	24255	799	849
#B1A8D5	24280	874	24255	24305	849	899
#D1CAE6	24330	924	24305	24355	899	949
#9A90C8	24380	974	24355	24405	949	999
#CEC7E4	23480	24	23455	23505	-1	49
#E6E3F2	23580	124	23555	23605	99	149
#EFDAD8	23680	224	23655	23705	199	249
#EAD0CC	23780	324	23755	23805	299	349
#E8CECA	23880	424	23855	23905	399	449
#ECD6D3	23980	524	23955	24005	499	549
#F9F1F0	24080	624	24055	24105	599	649
#EDEAF5	24180	724	24155	24205	699	749
#CAC3E2	24280	824	24255	24305	799	849
#E4E0F0	24380	924	24355	24405	899	949
#C5BDDF	23530	74	23505	23555	49	99
#F8F0EF	23630	174	23605	23655	149	199
#E8CCC8	23730	274	23705	23755	249	299
#E4C5C1	23830	374	23805	23855	349	399
#F0DEDC	23930	474	23905	23955	449	499
#EED8D5	24030	574	24005	24055	549	599
#E2DEEF	24130	674	24105	24155	649	699
#FCFBFD	24230	774	24205	24255	749	799
#D7D1E9	24330	874	24305	24355	849	899
#B1A8D4	24430	974	24405	24455	949	999
#DFDAEE	23530	24	23505	23555	-1	49
#EAE7F3	23580	74	23555	23605	49	99
#E7E4F2	23630	124	23605	23655	99	149
#F1DFDD	23680	174	23655	23705	149	199
#E8CCC9	23730	224	23705	23755	199	249
#EAD2CE	23780	274	23755	23805	249	299
#E0BCB8	23830	324	23805	23855	299	349
#D3A59F	23880	374	23855	23905	349	399
#E4C4C0	23930	424	23905	23955	399	449
#E8CCC8	23980	474	23955	24005	449	499
#EFDAD8	24030	524	24005	24055	499	549
#F3E4E2	24080	574	24055	24105	549	599
#E5E1F1	24130	624	24105	24155	599	649
#D9D4EA	24180	674	24155	24205	649	699
#FBFAFD	24230	724	24205	24255	699	749
#E4E0F0	24280	774	24255	24305	749	799
#DDD9ED	24330	824	24305	24355	799	849
#F3F1F9	24380	874	24355	24405	849	899
#9E93CA	24430	924	24405	24455	899	949
#D7D2E9	23580	24	23555	23605	-1	49
#E9E6F3	23680	124	23655	23705	99	149
#F0DDDB	23780	224	23755	23805	199	249
#E5C6C2	23880	324	23855	23905	299	349
#F5E8E7	23980	424	23955	24005	399	449
#E0BCB7	24080	524	24055	24105	499	549
#E8E4F2	24180	624	24155	24205	599	649
#F7EEEC	24280	724	24255	24305	699	749
#E4E0F0	24380	824	24355	24405	799	849
#C5BEE0	23630	74	23605	23655	49	99
#F6F5FA	23730	174	23705	23755	149	199
#EBD4D1	23830	274	23805	23855	249	299
#EFDBD8	23930	374	23905	23955	349	399
#E6C8C4	24030	474	24005	24055	449	499
#EFDCD9	24130	574	24105	24155	549	599
#EEECF6	24230	674	24205	24255	649	699
#CBC4E3	24330	774	24305	24355	749	799
#F6F5FA	24430	874	24405	24455	849	899
#A99FD0	24480	924	24455	24505	899	949
#FDFDFE	23630	24	23605	23655	-1	49
#D0CAE6	23680	74	23655	23705	49	99
#D9D4EA	23730	124	23705	23755	99	149
#ECE9F5	23780	174	23755	23805	149	199
#EAD1CE	23830	224	23805	23855	199	249
#F3E3E1	23880	274	23855	23905	249	299
#E9D0CC	23930	324	23905	23955	299	349
#FEFDFE	23980	374	23955	24005	349	399
#FBF5F5	24030	424	24005	24055	399	449
#CC9791	24080	474	24055	24105	449	499
#D8ADA8	24130	524	24105	24155	499	549
#F6EAE8	24180	574	24155	24205	549	599
#E7E3F2	24230	624	24205	24255	599	649
#E5C6C2	24280	674	24255	24305	649	699
#F1F0F8	24330	724	24305	24355	699	749
#DDD9ED	24380	774	24355	24405	749	799
#E7CAC6	24430	824	24405	24455	799	849
#D9D4EA	24480	874	24455	24505	849	899
#BCB4DA	23680	24	23655	23705	-1	49
#D8D3EA	23780	124	23755	23805	99	149
#EAD1CD	23880	224	23855	23905	199	249
#F3E4E2	23980	324	23955	24005	299	349
#D7ACA6	24080	424	24055	24105	399	449
#E4C4C0	24180	524	24155	24205	499	549
#F6F4FA	24280	624	24255	24305	599	649
#CBC4E3	24380	724	24355	24405	699	749
#F5E9E7	24480	824	24455	24505	799	849
#EEEBF6	23730	74	23705	23755	49	99
#F9F2F1	23830	174	23805	23855	149	199
#E3C3BF	23930	274	23905	23955	249	299
#F7ECEB	24030	374	24005	24055	349	399
#D09F99	24130	474	24105	24155	449	499
#FDFDFE	24230	574	24205	24255	549	599
#E7CBC7	24330	674	24305	24355	649	699
#F5F3F9	24430	774	24405	24455	749	799
#A59CCE	24530	874	24505	24555	849	899
#F9F2F1	23730	24	23705	23755	-1	49
#D7D2EA	23780	74	23755	23805	49	99
#E2DEEF	23830	124	23805	23855	99	149
#FBF6F6	23880	174	23855	23905	149	199
#EED9D7	23930	224	23905	23955	199	249
#E5C6C2	23980	274	23955	24005	249	299
#F3E3E1	24030	324	24005	24055	299	349
#F2E2E0	24080	374	24055	24105	349	399
#D7ACA7	24130	424	24105	24155	399	449
#DFBCB7	24180	474	24155	24205	449	499
#FDFBFB	24230	524	24205	24255	499	549
#E9E6F3	24280	574	24255	24305	549	599
#F2E3E0	24330	624	24305	24355	599	649
#ECEAF5	24380	674	24355	24405	649	699
#D9D4EA	24430	724	24405	24455	699	749
#F3E3E1	24480	774	24455	24505	749	799
#BCB4DA	24530	824	24505	24555	799	849
#D2CCE6	23780	24	23755	23805	-1	49
#CAC3E2	23880	124	23855	23905	99	149
#EBD3D0	23980	224	23955	24005	199	249
#E5C6C2	24080	324	24055	24105	299	349
#E9CFCC	24180	424	24155	24205	399	449
#E3DFF0	24280	524	24255	24305	499	549
#FCF8F7	24380	624	24355	24405	599	649
#E2DEEF	24480	724	24455	24505	699	749
#9388C4	23830	74	23805	23855	49	99
#FCFBFD	23930	174	23905	23955	149	199
#E7CAC6	24030	274	24005	24055	249	299
#ECD6D3	24130	374	24105	24155	349	399
#F3E3E1	24230	474	24205	24255	449	499
#F4F2F9	24330	574	24305	24355	549	599
#C3BCDE	24430	674	24405	24455	649	699
#ECE9F5	24530	774	24505	24555	749	799
#968CC6	24580	824	24555	24605	799	849
#D0CAE5	23830	24	23805	23855	-1	49
#D6D0E9	23880	74	23855	23905	49	99
#EBE8F4	23930	124	23905	23955	99	149
#F1E0DE	23980	174	23955	24005	149	199
#E2C1BD	24030	224	24005	24055	199	249
#DDB6B1	24080	274	24055	24105	249	299
#DBB4AF	24130	324	24105	24155	299	349
#EAD1CE	24180	374	24155	24205	349	399
#EED9D6	24230	424	24205	24255	399	449
#FCFBFD	24280	474	24255	24305	449	499
#F7F6FB	24330	524	24305	24355	499	549
#FDFCFE	24380	574	24355	24405	549	599
#E4E0F0	24430	624	24405	24455	599	649
#CFC8E5	24480	674	24455	24505	649	699
#DEDAED	24530	724	24505	24555	699	749
#9E94CA	24580	774	24555	24605	749	799
#D2CCE6	23880	24	23855	23905	-1	49
#E7E4F2	23980	124	23955	24005	99	149
#EAD1CE	24080	224	24055	24105	199	249
#D09E98	24180	324	24155	24205	299	349
#D7ABA6	24280	424	24255	24305	399	449
#F4E5E3	24380	524	24355	24405	499	549
#C8C1E1	24480	624	24455	24505	599	649
#F3E3E1	24580	724	24555	24605	699	749
#EAE7F4	23930	74	23905	23955	49	99
#F1E0DE	24030	174	24005	24055	149	199
#EDD7D4	24130	274	24105	24155	249	299
#C48982	24230	374	24205	24255	349	399
#F7EDEC	24330	474	24305	24355	449	499
#DDB7B2	24430	574	24405	24455	549	599
#F2F0F8	24530	674	24505	24555	649	699
#B7AED8	24630	774	24605	24655	749	799
#F0EEF7	23930	24	23905	23955	-1	49
#E4E1F1	23980	74	23955	24005	49	99
#D9D4EB	24030	124	24005	24055	99	149
#FAF4F3	24080	174	24055	24105	149	199
#F8F0EF	24130	224	24105	24155	199	249
#F4E5E3	24180	274	24155	24205	249	299
#C89089	24230	324	24205	24255	299	349
#CF9D97	24280	374	24255	24305	349	399
#E8CDC9	24330	424	24305	24355	399	449
#FDFBFB	24380	474	24355	24405	449	499
#E0BDB8	24430	524	24405	24455	499	549
#E9E6F3	24480	574	24455	24505	549	599
#BAB2D9	24530	624	24505	24555	599	649
#ECD4D1	24580	674	24555	24605	649	699
#D1CBE6	24630	724	24605	24655	699	749
#E2DEEF	23980	24	23955	24005	-1	49
#D6D1E9	24080	124	24055	24105	99	149
#FEFCFC	24180	224	24155	24205	199	249
#C38780	24280	324	24255	24305	299	349
#F4E7E5	24380	424	24355	24405	399	449
#DFBBB7	24480	524	24455	24505	499	549
#F0EEF7	24580	624	24555	24605	599	649
#B7AED8	24030	74	24005	24055	49	99
#EDEBF5	24130	174	24105	24155	149	199
#DDB7B2	24230	274	24205	24255	249	299
#D9AFAA	24330	374	24305	24355	349	399
#FCF9F8	24430	474	24405	24455	449	499
#C0B9DD	24530	574	24505	24555	549	599
#F0DDDA	24630	674	24605	24655	649	699
#9A8FC8	24680	724	24655	24705	699	749
#E8E5F3	24030	24	24005	24055	-1	49
#C5BEE0	24080	74	24055	24105	49	99
#EFEDF6	24130	124	24105	24155	99	149
#F7ECEB	24180	174	24155	24205	149	199
#EAD1CE	24230	224	24205	24255	199	249
#DAB0AB	24280	274	24255	24305	249	299
#DAB1AC	24330	324	24305	24355	299	349
#F0DDDB	24380	374	24355	24405	349	399
#FBF7F6	24430	424	24405	24455	399	449
#F4E6E4	24480	474	24455	24505	449	499
#E9E6F3	24530	524	24505	24555	499	549
#D9D4EB	24580	574	24555	24605	549	599
#FBF6F5	24630	624	24605	24655	599	649
#BDB5DB	24680	674	24655	24705	649	699
#E8E5F2	24080	24	24055	24105	-1	49
#FAF9FC	24180	124	24155	24205	99	149
#E8CDCA	24280	224	24255	24305	199	249
#E6C9C6	24380	324	24355	24405	299	349
#FCF8F8	24480	424	24455	24505	399	449
#D9D4EA	24580	524	24555	24605	499	549
#F8F7FB	24680	624	24655	24705	599	649
#D4CFE8	24130	74	24105	24155	49	99
#F6EBE9	24230	174	24205	24255	149	199
#D7ABA6	24330	274	24305	24355	249	299
#F6EBEA	24430	374	24405	24455	349	399
#F3E3E1	24530	474	24505	24555	449	499
#E0DBEE	24630	574	24605	24655	549	599
#BAB2DA	24730	674	24705	24755	649	699
#EBE8F4	24130	24	24105	24155	-1	49
#D9D4EA	24180	74	24155	24205	49	99
#E3DFF0	24230	124	24205	24255	99	149
#FDFBFA	24280	174	24255	24305	149	199
#CC9791	24330	224	24305	24355	199	249
#D2A29C	24380	274	24355	24405	249	299
#EFDAD8	24430	324	24405	24455	299	349
#F9F8FC	24480	374	24455	24505	349	399
#E3C2BE	24530	424	24505	24555	399	449
#F3F1F8	24580	474	24555	24605	449	499
#D7D2EA	24630	524	24605	24655	499	549
#E4C5C1	24680	574	24655	24705	549	599
#DCD7EC	24730	624	24705	24755	599	649
#DBD6EB	24180	24	24155	24205	-1	49
#D2CCE7	24280	124	24255	24305	99	149
#BD7D76	24380	224	24355	24405	199	249
#FAF4F3	24480	324	24455	24505	299	349
#DEB9B4	24580	424	24555	24605	399	449
#F9F8FC	24680	524	24655	24705	499	549
#B3AAD6	24230	74	24205	24255	49	99
#F0DDDB	24330	174	24305	24355	149	199
#E2C0BC	24430	274	24405	24455	249	299
#F1EFF7	24530	374	24505	24555	349	399
#D4CEE8	24630	474	24605	24655	449	499
#E7CBC7	24730	574	24705	24755	549	599
#A9A0D0	24780	624	24755	24805	599	649
#E3DFF0	24230	24	24205	24255	-1	49
#ABA2D1	24280	74	24255	24305	49	99
#AFA5D3	24330	124	24305	24355	99	149
#DCB6B1	24380	174	24355	24405	149	199
#D8ADA8	24430	224	24405	24455	199	249
#F6EBEA	24480	274	24455	24505	249	299
#EAE7F4	24530	324	24505	24555	299	349
#E2C1BD	24580	374	24555	24605	349	399
#EBE9F4	24630	424	24605	24655	399	449
#E7E4F2	24680	474	24655	24705	449	499
#D5A7A1	24730	524	24705	24755	499	549
#D8D3EA	24780	574	24755	24805	549	599
#BEB6DB	24280	24	24255	24305	-1	49
#FBFAFD	24380	124	24355	24405	99	149
#E1BEB9	24480	224	24455	24505	199	249
#F5F3FA	24580	324	24555	24605	299	349
#E1DDEF	24680	424	24655	24705	399	449
#DCB5B1	24780	524	24755	24805	499	549
#B6AED7	24330	74	24305	24355	49	99
#BD7E77	24430	174	24405	24455	149	199
#F2E2DF	24530	274	24505	24555	249	299
#DCB5B0	24630	374	24605	24655	349	399
#EDD7D4	24730	474	24705	24755	449	499
#C8C1E1	24830	574	24805	24855	549	599
#F1EFF8	24330	24	24305	24355	-1	49
#9F95CB	24380	74	24355	24405	49	99
#D3A49E	24430	124	24405	24455	99	149
#C2867F	24480	174	24455	24505	149	199
#D8AEA9	24530	224	24505	24555	199	249
#F3E3E1	24580	274	24555	24605	249	299
#D6A9A3	24630	324	24605	24655	299	349
#FFFFFF	24680	374	24655	24705	349	399
#EDEAF5	24730	424	24705	24755	399	449
#CB9690	24780	474	24755	24805	449	499
#EFDBD8	24830	524	24805	24855	499	549
#C9C3E2	24380	24	24355	24405	-1	49
#C48A84	24480	124	24455	24505	99	149
#E7CBC7	24580	224	24555	24605	199	249
#C8918B	24680	324	24655	24705	299	349
#E7CAC6	24780	424	24755	24805	399	449
#EFEDF6	24430	74	24405	24455	49	99
#E1BFBA	24530	174	24505	24555	149	199
#F9F2F1	24630	274	24605	24655	249	299
#FDFBFB	24730	374	24705	24755	349	399
#CD9A93	24830	474	24805	24855	449	499
#D9D4EA	24880	524	24855	24905	499	549
#D6D1E9	24430	24	24405	24455	-1	49
#D6AAA5	24480	74	24455	24505	49	99
#D4A5A0	24530	124	24505	24555	99	149
#E0BDB8	24580	174	24555	24605	149	199
#F5E8E6	24630	224	24605	24655	199	249
#D4A6A0	24680	274	24655	24705	249	299
#F1E1DE	24730	324	24705	24755	299	349
#F2E1DF	24780	374	24755	24805	349	399
#BD7E77	24830	424	24805	24855	399	449
#F2E1DF	24880	474	24855	24905	449	499
#FBF6F6	24480	24	24455	24505	-1	49
#F4E6E4	24580	124	24555	24605	99	149
#FEFDFD	24680	224	24655	24705	199	249
#FCF8F8	24780	324	24755	24805	299	349
#D8ACA7	24880	424	24855	24905	399	449
#CF9C96	24530	74	24505	24555	49	99
#EDD7D4	24630	174	24605	24655	149	199
#CD9A94	24730	274	24705	24755	249	299
#EBD4D0	24830	374	24805	24855	349	399
#E3DFF0	24930	474	24905	24955	449	499
#FAF4F3	24530	24	24505	24555	-1	49
#E3DFF0	24580	74	24555	24605	49	99
#F0EEF7	24630	124	24605	24655	99	149
#ECE9F5	24680	174	24655	24705	149	199
#F8F0EF	24730	224	24705	24755	199	249
#FCF7F6	24780	274	24755	24805	249	299
#F3E3E1	24830	324	24805	24855	299	349
#EBD2CF	24880	374	24855	24905	349	399
#E4E0F0	24930	424	24905	24955	399	449
#EAE7F4	24580	24	24555	24605	-1	49
#FEFEFE	24680	124	24655	24705	99	149
#FFFFFF	24780	224	24755	24805	199	249
#EBD3D0	24880	324	24855	24905	299	349
#E7E3F2	24630	74	24605	24655	49	99
#F3E4E2	24730	174	24705	24755	149	199
#DFBAB5	24830	274	24805	24855	249	299
#E6E2F1	24930	374	24905	24955	349	399
#EBD4D1	24980	424	24955	25005	399	449
#F9F8FC	24630	24	24605	24655	-1	49
#FAF9FC	24680	74	24655	24705	49	99
#FBF5F4	24730	124	24705	24755	99	149
#F5F4FA	24780	174	24755	24805	149	199
#E5C6C2	24830	224	24805	24855	199	249
