x	y	showSelected1
1.81291335664286	0	983
1.36172783601759	0	984
2.9903388547876	1	985
2.75358305889291	0	986
2.56110138364906	1	987
3.07918124604762	2	988
2.16136800223497	0	989
2.9237619608287	1	990
2.63245729218472	1.58496250072116	991
2.54530711646582	0	992
3.36361197989214	1.58496250072116	993
2.40823996531185	1	994
3.10414555055401	2.58496250072116	995
2.92992956008459	2	996
2.06818586174616	0	997
2.71011736511182	0	998
2.68930885912362	1	999
3.07040732174012	1.58496250072116	1000
2.42813479402879	1	1001
3.43280900503317	2.58496250072116	1002
2.81023251799508	2	1003
3.83486557990004	3	1004
2.22530928172586	1	1005
2.42975228000241	0	1006
3.35024801833416	2	1007
3.67715052127343	2	1008
2.30319605742049	0	1009
3.55205953418788	2.58496250072116	1010
2.36172783601759	0	1011
2.84509804001426	1	1012
2.51321760006794	1	1013
3.17084820364331	2	1014
3.09725730969342	2	1015
3.13033376849501	1	1016
3.07627625540422	2	1017
3.60777660374169	2.58496250072116	1018
2.44090908206522	0	1019
3.22375545365724	2.32192809488736	1020
3.33965015761368	1.58496250072116	1021
2.51719589794997	1	1022
2.1430148002541	1	1023
3.32263271169222	2	1024
2.82994669594164	1.58496250072116	1025
3.14426277376199	1.58496250072116	1026
2.58771096501891	1.58496250072116	1027
3.06483221973857	2	1028
2.24797326636181	0	1029
3.13161866434913	1.58496250072116	1030
2.34439227368511	0	1031
1.88649072517248	0	1032
3.14176323027579	2	1033
3.15594301797184	1.58496250072116	1034
2.47856649559384	1	1035
3.13735411137073	2	1036
2.69108149212297	0	1037
2.80208925788173	1	1038
2.64542226934909	1	1039
1.90848501887865	0	1040
3.52891670027765	2.58496250072116	1041
3.16405529189345	1	1042
2.06818586174616	0	1043
2.56584781867352	0	1044
2.74507479158206	0	1045
2.20411998265593	1	1046
3.40260524191991	2.58496250072116	1047
1.93449845124357	0	1048
2.29225607135648	0	1049
3.18639121569549	1.58496250072116	1050
2.91960102378411	1	1051
2.31386722036915	1	1052
2.33645973384853	1	1053
2.03342375548695	2	1054
3.44435712565603	1.58496250072116	1055
2.26717172840301	0	1056
2.3541084391474	0	1057
2.87909587950007	1	1058
3.36135002435227	2	1059
1.32221929473392	0	1060
1.68124123737559	0	1061
2.87563993700417	1	1062
3.23095955574857	2	1063
1.98227123303957	0	1064
2.72916478969277	1.58496250072116	1065
2.32221929473392	0	1066
3.14176323027579	1	1067
2.39093510710338	2	1068
2.99211148778695	1.58496250072116	1069
2.93801909747621	2	1070
2.76342799356294	1	1071
1.75587485567249	1	1072
1.7160033436348	0	1073
3.01828430842653	2	1074
2.47567118832443	0	1075
1	0	1076
2.70671778233676	1	1077
2.40993312333129	2	1078
2.61489721603313	1	1079
2.7664128471124	1	1080
2.17318626841227	0	1081
2.06069784035361	1	1082
2.00432137378264	0	1083
3.42308195829723	2.32192809488736	1084
3.22659990520736	1.58496250072116	1085
2.03342375548695	1	1086
2.12385164096709	0	1087
2.65896484266444	1.58496250072116	1088
2.69460519893357	1	1089
2.65513843481138	1	1090
2.44870631990508	1	1091
1.82607480270083	0	1092
2.18752072083646	1	1093
3.16849748352303	1.58496250072116	1094
3.69565675993619	2.8073549220576	1095
2.67024585307412	1	1096
2.60097289568675	1	1097
2.25527250510331	0	1098
2.57287160220048	1	1099
2.29225607135648	1	1100
2.00860017176192	0	1101
3.61426428735871	2.8073549220576	1102
2.88874096068289	1	1103
3.4451369687133	2	1104
3.15896526038341	1.58496250072116	1105
2.30102999566398	1	1106
2.41329976408125	1.58496250072116	1107
2.13033376849501	0	1108
2.20411998265593	0	1109
3.29688447553855	1.58496250072116	1110
2.96848294855394	1	1111
2.99519629159718	1.58496250072116	1112
3.05842602445701	1.58496250072116	1113
3.77778918743487	2.8073549220576	1114
1.50514997831991	0	1115
2.64345267648619	1.58496250072116	1116
3.20085049809108	2	1117
2.11394335230684	0	1118
3.08350261983027	2	1119
2.16435285578444	0	1120
2.48144262850231	1	1121
3.03221570329798	1.58496250072116	1122
2.59988307207369	1	1123
1.83250891270624	2	1124
3.30362797638389	2	1125
2.19865708695442	1	1126
1.86332286012046	0	1127
2.01283722470517	1	1128
2.75127910398334	1	1129
2.51454775266029	1	1130
2.19865708695442	1.58496250072116	1131
2.84073323461181	1.58496250072116	1132
2.97909290063833	1	1133
2.959518376973	1	1134
3.18554215485438	1	1135
1.79934054945358	0	1136
2.02530586526477	0	1137
2.79657433321043	0	1138
2.87621784059164	1.58496250072116	1139
2.14612803567824	2	1140
3.004751155591	1	1141
1.99563519459755	0	1142
1.98677173426624	0	1143
3.48158593636762	2.58496250072116	1144
2.69460519893357	1.58496250072116	1145
2.13672056715641	1	1146
2.17026171539496	0	1147
2.79865064544527	1.58496250072116	1148
2.29666519026153	1	1149
3.23477029516092	2	1150
2.95424250943933	1	1151
2.12710479836481	0	1152
2.81224469680037	0	1153
2.72509452108147	1	1154
2.84198480459011	2	1155
2.11727129565576	1	1156
1.90848501887865	0	1157
2.74429298312268	1.58496250072116	1158
2.45178643552429	0	1159
3.48727981644307	2.58496250072116	1160
2.76042248342321	1.58496250072116	1161
1.43136376415899	0	1162
2.78816837114117	0	1163
2.9804578922761	1	1164
2.73479982958885	0	1165
2.26717172840301	0	1166
2.82994669594164	1	1167
2.56466606425209	0	1168
2.4996870826184	2	1169
3.24452451157008	2	1170
2.92941892571429	2	1171
3.44700289846616	1.58496250072116	1172
1.96848294855394	0	1173
2.58883172559421	1	1174
1.86923171973098	0	1175
2.5854607295085	1	1176
1.77815125038364	0	1177
2.74115159885179	0	1178
3.12807601266872	2	1179
3.05690485133647	1	1180
2.26717172840301	1	1181
2.84385542262316	1.58496250072116	1182
2.57287160220048	1	1183
3.17666993266815	2.32192809488736	1184
3.01786771896351	2	1185
4.06084887303881	4.08746284125034	1186
2.83058866868514	1.58496250072116	1187
3.02489596010749	0	1188
3.72337356701898	2.8073549220576	1189
2.38201704257487	1	1190
2.02530586526477	1.58496250072116	1191
1.63346845557959	0	1192
2.83695673705955	0	1193
2.1430148002541	0	1194
2.55509444857832	0	1195
3.0884904701824	2	1196
2.54777470538782	1	1197
2.04532297878666	0	1198
2.09342168516224	0	1199
2.32837960343874	1	1200
3.24104815067164	2	1201
3.16731733474818	1.58496250072116	1202
2.48995847942483	1	1203
2.04532297878666	1	1204
2.76937732607614	1	1205
2.8662873390842	1	1206
3.03261876085072	1	1207
3.14363923527454	1.58496250072116	1208
2.24303804868629	1	1209
2.57170883180869	1	1210
3.05690485133647	1	1211
2.12057393120585	1	1212
2.30749603791321	1	1213
2.93500315145366	1.58496250072116	1214
2.17318626841227	0	1215
2.12057393120585	0	1216
2.34439227368511	1	1217
1.98677173426624	0	1218
3.04257551244019	1.58496250072116	1219
2.28555730900777	1	1220
2.2148438480477	1.58496250072116	1221
2.47567118832443	1.58496250072116	1222
2.23044892137827	0	1223
2.39269695325967	0	1224
2.12385164096709	0	1225
3.14270224573762	2	1226
3.04453976039241	1.58496250072116	1227
2.42813479402879	1	1228
3.16613397030511	2	1229
1.89762709129044	0	1230
2.57403126772772	1	1231
2.31806333496276	1	1232
2.75434833571102	1.58496250072116	1233
3.13830269816628	2	1234
2.99475694458763	2	1235
2.41161970596323	1.58496250072116	1236
2.47129171105894	0	1237
2.22530928172586	0	1238
2.07188200730613	0	1239
2.44715803134222	1.58496250072116	1240
2.72509452108147	1	1241
3.15806079393661	2	1242
2.46239799789896	1	1243
3.26834391395107	2	1244
2.04921802267018	1	1245
3.055378331375	0	1246
2.67209785793572	0	1247
2.36361197989214	1	1248
3.27989498001164	2	1249
2.568201724067	0	1250
2.71767050300226	0	1251
2.81624129999178	1	1252
2.35218251811136	0	1253
2.01283722470517	1	1254
3.04883008652835	1.58496250072116	1255
2.1430148002541	1	1256
2.29666519026153	0	1257
2.58092497567562	0	1258
2.4996870826184	1.58496250072116	1259
1.47712125471966	0	1260
2.18184358794477	0	1261
2.02530586526477	1	1262
2.18752072083646	0	1263
3.16849748352303	2.32192809488736	1264
2.41161970596323	0	1265
2.02530586526477	1	1266
2.95999483832842	0	1267
1.43136376415899	0	1268
2.19033169817029	1	1269
2.26717172840301	1.58496250072116	1270
3.08206693428511	2	1271
2.68033551341456	1	1272
2.10720996964787	0	1273
2.75281643118827	1	1274
1.23044892137827	0	1275
2.12057393120585	0	1276
1.8750612633917	1	1277
2.76192783842053	1	1278
2.84571801796666	1	1279
1.70757017609794	0	1280
1.93449845124357	0	1281
2.10380372095596	0	1282
1.84509804001426	0	1283
2.72591163229505	1.58496250072116	1284
3.28284860283465	2	1285
2.33041377334919	0	1286
2.25767857486918	0	1287
2.56702636615906	1.58496250072116	1288
3.51134851549021	2.58496250072116	1289
3.7580030092998	3.16992500144231	1290
3.0484418035504	2	1291
1.6232492903979	0	1292
2.44247976906445	0	1293
2.05690485133647	1	1294
2.78675142214556	1	1295
3.00646604224923	2	1296
2.46089784275655	1	1297
2.32014628611105	1	1298
2.31175386105575	0	1299
2.75511226639507	1.58496250072116	1300
3.61647551388857	2.58496250072116	1301
3.17580163284828	2	1302
2.94497590841205	1.58496250072116	1303
2.84447717574568	1	1304
2.36735592102602	1	1305
3.61246596395314	2.32192809488736	1306
2.83250891270624	1	1307
1.80617997398389	0	1308
3.26857797188284	2	1309
3.01535975540921	1.58496250072116	1310
2.90308998699194	1	1311
1.92941892571429	1	1312
2.85733249643127	2	1313
2.00860017176192	1	1314
2.50242711998443	0	1315
2.42813479402879	0	1316
2.29003461136252	1	1317
3.32797162362301	2	1318
2.51719589794997	0	1319
2.69284691927723	2	1320
2.7481880270062	1.58496250072116	1321
2.40654018043396	0	1322
1.34242268082221	0	1323
1.91907809237607	0	1324
2.53402610605614	1	1325
1.88081359228079	0	1326
2.67851837904011	1	1327
1.79934054945358	1	1328
2.1846914308176	1	1329
2.60205999132796	1	1330
2.52504480703685	2	1331
2.83884909073726	1	1332
2.16435285578444	0	1333
1.82607480270083	0	1334
3.38399478944173	2	1335
2.97589113640179	2	1336
1.83884909073726	1	1337
2.19312459835446	1	1338
2.34044411484012	1.58496250072116	1339
2.62117628177504	0	1340
3.57978359661681	2	1341
3.2043913319193	1	1342
3.51215053692203	2.32192809488736	1343
1.91381385238372	0	1344
2.38201704257487	1	1345
2.92531209149965	1	1346
2.36921585741014	1	1347
2.46538285144842	1	1348
1.89209460269048	1	1349
2.7419390777292	1.58496250072116	1350
2.62428209583567	1	1351
2.80140371001736	1.58496250072116	1352
2.31175386105575	1	1353
2.52891670027765	1.58496250072116	1354
2.79588001734408	1	1355
2.51587384371168	1	1356
2.6730209071289	2	1357
2.67942789661212	0	1358
2.48000694295715	1	1359
2.04921802267018	0	1360
1.74036268949424	0	1361
2.14612803567824	0	1362
2.52891670027765	1	1363
2.66558099101795	1.58496250072116	1364
2.4996870826184	0	1365
2.94448267215017	1	1366
2.67942789661212	1.58496250072116	1367
2.68033551341456	2	1368
1.91381385238372	0	1369
2.92012332629072	2	1370
2.17318626841227	0	1371
2.09691001300806	1.58496250072116	1372
2.94645226501307	2	1373
2.90200289135073	1	1374
2.23299611039215	1	1375
3.23451728351269	2	1376
2.43616264704076	0	1377
2.0899051114394	1.58496250072116	1378
3.20736503746907	2	1379
1.85733249643127	1	1380
2.22010808804006	1	1381
2.93701610746481	0	1382
2.77815125038364	1	1383
3.11859536522376	1.58496250072116	1384
2.12710479836481	0	1385
2.77815125038364	1.58496250072116	1386
1.75587485567249	0	1387
2.91328390176042	1	1388
2.41329976408125	1	1389
2.43136376415899	1	1390
3.30578115125498	2	1391
2.50242711998443	1.58496250072116	1392
1.94939000664491	0	1393
2.91381385238372	0	1394
2.93094903116752	2	1395
2.41995574848976	0	1396
2.72672720902657	1	1397
1.60205999132796	1	1398
2.10037054511756	0	1399
1.98677173426624	0	1400
3.28757780907871	2	1401
1.73239375982297	0	1402
3.1300119496719	1	1403
2.09691001300806	2	1404
2.94694327069783	1.58496250072116	1405
2.53402610605614	1	1406
3.53389910079659	2.58496250072116	1407
3.32180548385754	1	1408
2.93094903116752	1	1409
2.43616264704076	1	1410
1.86332286012046	0	1411
2.04139268515823	1	1412
2.38201704257487	1	1413
1.67209785793572	0	1414
2.33445375115093	0	1415
1.7481880270062	0	1416
2.35793484700045	1.58496250072116	1417
2.50379068305718	1	1418
3.29358351349612	1.58496250072116	1419
2.82020145948564	1	1420
2.1846914308176	0	1421
2.51454775266029	1.58496250072116	1422
3.21642983087625	2	1423
2.26481782300954	1	1424
2.06069784035361	1.58496250072116	1425
1.9912260756925	1	1426
2.47421626407626	1.58496250072116	1427
2.7041505168398	1	1428
1.91381385238372	0	1429
2.16435285578444	0	1430
2.96520170102591	1	1431
1.93951925261862	0	1432
2.91855453055027	1	1433
2.20951501454263	0	1434
1.72427586960079	0	1435
2.22010808804006	0	1436
3.00259798071991	0	1437
1.27875360095283	1	1438
2.08635983067475	1	1439
2.69108149212297	1	1440
2.14921911265538	0	1441
2.31175386105575	1	1442
2.99782308074573	1	1443
2.1430148002541	1	1444
2.10037054511756	0	1445
1.96378782734556	0	1446
2.07918124604762	0	1447
2.2718416065365	1	1448
1.88649072517248	1	1449
2.83122969386706	1	1450
1.54406804435028	0	1451
3.03221570329798	1.58496250072116	1452
3.00817418400643	1.58496250072116	1453
2.76492298464989	1	1454
3.13640344813399	1.58496250072116	1455
1.93951925261862	0	1456
1.64345267648619	0	1457
2.92064500140679	2	1458
2.81424759573192	1.58496250072116	1459
1.70757017609794	0	1460
2.0899051114394	0	1461
3.16196661636408	1.58496250072116	1462
2.28330122870355	2	1463
1.70757017609794	0	1464
2.90633504180509	2	1465
2.09691001300806	1	1466
2.67669360962487	1	1467
1.43136376415899	0	1468
3.1102529173534	1	1469
2.11058971029925	1	1470
2.96614173273903	1.58496250072116	1471
1.96848294855394	0	1472
1.75587485567249	0	1473
2.71011736511182	1	1474
2.26007138798507	0	1475
1.25527250510331	0	1476
2.50514997831991	1	1477
2.60205999132796	0	1478
3.14270224573762	2.8073549220576	1479
1.82607480270083	0	1480
2.71180722904119	1	1481
3.3336487565147	2	1482
3.36398782974849	2.32192809488736	1483
1.568201724067	1	1484
2.70926996097583	1	1485
1.63346845557959	0	1486
2.89872518158949	1	1487
1.95904139232109	0	1488
2.52374646681156	1	1489
2.20411998265593	1	1490
2.84571801796666	1	1491
2.25285303097989	0	1492
1.34242268082221	0	1493
2.51587384371168	1	1494
2.30535136944662	1	1495
2.56584781867352	0	1496
2.40654018043396	1	1497
2.03742649794062	0	1498
2.04139268515823	1	1499
2.16731733474818	1	1500
1.93951925261862	0	1501
2.25285303097989	1	1502
3.1914510144649	2	1503
2.81291335664286	1.58496250072116	1504
2.20951501454263	1	1505
2.02118929906994	0	1506
2.47421626407626	0	1507
2.56584781867352	1.58496250072116	1508
2.63042787502502	0	1509
3.3096301674259	2	1510
1.82607480270083	0	1511
2.81888541459401	1	1512
2.53147891704226	1	1513
3.20030318298159	2	1514
2.74350976472843	0	1515
2.77524625974024	0	1516
3.11461098423217	1	1517
2.42975228000241	1	1518
1.76342799356294	0	1519
3.01325866528352	1	1520
1.568201724067	2	1521
2.49415459401844	1	1522
2.33645973384853	1	1523
2.2148438480477	0	1524
3.50201721482715	2.58496250072116	1525
1.89762709129044	1	1526
2.77451696572855	1.58496250072116	1527
2.74115159885179	1	1528
1.85733249643127	1	1529
2.6414741105041	1	1530
2.67117284271508	2	1531
3.08098704691089	2	1532
1.82607480270083	1	1533
3.51956550088051	2.58496250072116	1534
2.48287358360875	1	1535
3.05880548667591	2	1536
1.27875360095283	0	1537
2.72672720902657	1.58496250072116	1538
3.37199091146492	2	1539
2.63447727016073	0	1540
2.0899051114394	0	1541
2.75358305889291	1	1542
1.94939000664491	0	1543
2.61489721603313	0	1544
1.84509804001426	1	1545
2.64640372622307	1.58496250072116	1546
2.69108149212297	1.58496250072116	1547
2.85672889038288	1	1548
3.38863396935179	2.32192809488736	1549
2.51054501020661	0	1550
3.21906033244886	2.32192809488736	1551
2.03342375548695	1	1552
1.91907809237607	0	1553
3.0948203803548	2	1554
2.11727129565576	0	1555
2.13033376849501	1	1556
3.82262567877414	3.16992500144231	1557
3.0068937079479	1	1558
2.81690383937566	1	1559
2.07188200730613	1	1560
2.32221929473392	0	1561
2.81157500587059	1.58496250072116	1562
2.26007138798507	0	1563
2.29446622616159	1	1564
2.93145787068901	1.58496250072116	1565
2.63548374681491	1	1566
2.34635297445064	2	1567
2.42160392686983	1.58496250072116	1568
1.81291335664286	1	1569
2.19033169817029	0	1570
1.9731278535997	0	1571
2.30535136944662	0	1572
2.1430148002541	0	1573
3.46493642912173	1.58496250072116	1574
2.88138465677057	1	1575
2.94743372188705	1.58496250072116	1576
3.01325866528352	1.58496250072116	1577
1.85125834871908	0	1578
1.51851393987789	0	1579
2.59217675739587	0	1580
2.13033376849501	1	1581
1.72427586960079	0	1582
2.54530711646582	0	1583
2.73479982958885	1	1584
2.77158748088126	1	1585
1.568201724067	0	1586
2.70842090013471	1	1587
2.30319605742049	0	1588
2.31806333496276	1	1589
3.51851393987789	1.58496250072116	1590
2.47712125471966	1.58496250072116	1591
1.96848294855394	0	1592
3.01410032151962	1	1593
1.568201724067	1	1594
1.86923171973098	1	1595
3.07918124604762	0	1596
2.2148438480477	0	1597
2.52374646681156	1	1598
2.68033551341456	1	1599
2.88874096068289	2	1600
2.09342168516224	0	1601
3.28080592839367	1.58496250072116	1602
3.13513265137678	2	1603
2.9237619608287	1	1604
3.45560611258187	2.32192809488736	1605
2.70329137811866	1	1606
2.42813479402879	1	1607
1.69897000433602	0	1608
1.32221929473392	0	1609
2.16136800223497	1	1610
2.1846914308176	1	1611
2.33645973384853	1	1612
2.16435285578444	1	1613
2.24551266781415	2	1614
1.93449845124357	1	1615
1.91381385238372	0	1616
1.72427586960079	0	1617
1.69897000433602	0	1618
2.5327543789925	0	1619
2.46686762035411	1	1620
1.63346845557959	0	1621
1.32221929473392	0	1622
1.568201724067	0	1623
1.86923171973098	0	1624
2.03742649794062	1	1625
3.10754912974469	2	1626
2.82216807936802	1.58496250072116	1627
2.77232170672292	1	1628
2.04921802267018	2	1629
3.19312459835446	1.58496250072116	1630
2.71096311899528	1	1631
2.3747483460101	1	1632
2.78175537465247	1	1633
2.3654879848909	1	1634
1.82607480270083	0	1635
1.47712125471966	0	1636
2.31175386105575	1	1637
2.86153441085904	2	1638
3.41313205043487	2.32192809488736	1639
3.59417147911491	3	1640
2.06445798922692	0	1641
2.77378644498119	1	1642
3.18610837981321	1	1643
2.47421626407626	1	1644
2.36172783601759	1.58496250072116	1645
2.3384564936046	1	1646
2.78887511577542	1.58496250072116	1647
1.54406804435028	0	1648
1.94448267215017	0	1649
1.84509804001426	0	1650
2.15533603746506	0	1651
2.11058971029925	1	1652
2.87966920563205	1.58496250072116	1653
1.93951925261862	0	1654
3.09898963940118	2	1655
2.04139268515823	1	1656
2.73639650227664	2	1657
1.92941892571429	0	1658
3.28869626059026	1.58496250072116	1659
2.10037054511756	1	1660
2.36921585741014	0	1661
2.07188200730613	1	1662
2.45024910831936	1	1663
1.53147891704226	0	1664
2.83314711191279	1.58496250072116	1665
2.12057393120585	1	1666
2.27415784926368	1	1667
1.79934054945358	0	1668
2.8208579894397	1	1669
1.63346845557959	0	1670
2.77597433112937	1	1671
2.04921802267018	0	1672
3.17868923977559	1.58496250072116	1673
2.51587384371168	0	1674
1.81954393554187	0	1675
1.46239799789896	1	1676
1.75587485567249	0	1677
2.77815125038364	1	1678
2.76566855475901	1	1679
1.73239375982297	0	1680
1.39794000867204	0	1681
1.83884909073726	0	1682
2.76042248342321	1	1683
2.05307844348342	0	1684
3.35024801833416	2	1685
2.74429298312268	0	1686
1.90308998699194	0	1687
2.36172783601759	0	1688
2.12710479836481	1	1689
3.5388249889379	2.32192809488736	1690
1.47712125471966	0	1691
3.18752072083646	1	1692
2.8488047010518	1	1693
3.09656243837414	2	1694
3.43504764133996	2.32192809488736	1695
2.67760695272049	2	1696
2.31806333496276	1.58496250072116	1697
2.26245108973043	1	1698
2.05307844348342	1	1699
3.40449161775869	2.32192809488736	1700
3.17493159352844	2	1701
3.7048366062114	2.8073549220576	1702
3.44090908206522	2	1703
1.94448267215017	1	1704
2.94792361983173	1	1705
2.32428245529769	0	1706
2.06069784035361	1	1707
1.568201724067	0	1708
2.43775056282039	0	1709
2.86153441085904	2	1710
2.75050839485135	1	1711
2.4983105537896	0	1712
3.64640372622307	3	1713
2.19312459835446	0	1714
1.95904139232109	1.58496250072116	1715
2.03342375548695	0	1716
2.71432975974523	2	1717
2.20411998265593	0	1718
1.9912260756925	0	1719
2.21748394421391	2	1720
2.06069784035361	0	1721
2.56229286445647	0	1722
2.79309160017658	1	1723
1.32221929473392	1	1724
2.75434833571102	2	1725
1.49136169383427	0	1726
2.91115760873998	1.58496250072116	1727
1.30102999566398	0	1728
2.46538285144842	1.58496250072116	1729
2.57287160220048	1	1730
2.31597034545692	1	1731
2.46834733041216	1	1732
2.80208925788173	1	1733
2.10720996964787	1	1734
1.63346845557959	0	1735
2.32428245529769	0	1736
3.56702636615906	2	1737
2.31806333496276	1	1738
2.65896484266444	0	1739
2.38021124171161	0	1740
2.03742649794062	1	1741
1.86923171973098	0	1742
2.16731733474818	0	1743
3.09898963940118	1.58496250072116	1744
3.60916737430202	2.58496250072116	1745
2.99299509843134	1.58496250072116	1746
3.14550717140966	2.32192809488736	1747
1.6232492903979	1	1748
1.53147891704226	0	1749
1.92941892571429	1.58496250072116	1750
1.9731278535997	0	1751
3.14082218010931	1.58496250072116	1752
1.88081359228079	0	1753
1.90848501887865	1	1754
2.60852603357719	0	1755
2.03742649794062	0	1756
2.19312459835446	1	1757
1.69897000433602	1	1758
1.79934054945358	0	1759
2.18184358794477	1	1760
1.88649072517248	0	1761
2.55388302664387	1	1762
3.15624619039734	1.58496250072116	1763
2.45178643552429	1	1764
2.17026171539496	1	1765
2.13672056715641	0	1766
2.88081359228079	1.58496250072116	1767
2.00860017176192	0	1768
1.90848501887865	0	1769
2.25285303097989	1.58496250072116	1770
1.64345267648619	0	1771
1.78532983501077	0	1772
2.17318626841227	1	1773
3.10653085382238	2.32192809488736	1774
2.19312459835446	0	1775
2.49136169383427	1.58496250072116	1776
1.94448267215017	1	1777
2	0	1778
2.17026171539496	0	1779
2.86153441085904	1	1780
2.82672252016899	0	1781
2.71096311899528	1.58496250072116	1782
2.02118929906994	0	1783
2.35024801833416	0	1784
2.54530711646582	1	1785
2.38738982633873	1	1786
2.81557774832427	2	1787
2.89652621748956	0	1788
2.02530586526477	0	1789
2.55388302664387	1	1790
2.20411998265593	1	1791
2.25285303097989	0	1792
2.16136800223497	0	1793
2.55750720190566	1	1794
3.59933713299249	2	1795
2.54282542695918	1	1796
3.38667728396084	1.58496250072116	1797
2.19865708695442	1	1798
1.43136376415899	0	1799
2.6954816764902	1	1800
2.22010808804006	0	1801
1.61278385671974	0	1802
1.93449845124357	0	1803
2.97081161087252	1	1804
2.6232492903979	0	1805
2.52504480703685	1	1806
1.86923171973098	1	1807
3.27346427262135	2	1808
1.7160033436348	1.58496250072116	1809
2.56229286445647	1	1810
2.1846914308176	0	1811
2.35024801833416	2	1812
2.28780172993023	1	1813
1.68124123737559	0	1814
2.72916478969277	1	1815
2.17897694729317	0	1816
2.95375969173323	1	1817
2.82930377283103	1.58496250072116	1818
1.07918124604762	0	1819
1.39794000867204	0	1820
1.95424250943932	1.58496250072116	1821
2.90633504180509	1	1822
3.24797326636181	2.8073549220576	1823
1.49136169383427	0	1824
2.86093662070009	2	1825
2.40654018043396	1.58496250072116	1826
3.08242630086077	1.58496250072116	1827
1.77815125038364	0	1828
2.26717172840301	0	1829
2.96473092105363	2.32192809488736	1830
3.7061201097027	3	1831
1.91907809237607	0	1832
1.85733249643127	1	1833
2.2148438480477	1	1834
1.77815125038364	1	1835
2.75587485567249	1	1836
2.00432137378264	1	1837
1.38021124171161	1	1838
1.82607480270083	0	1839
2.57518784492766	2	1840
2.05307844348342	0	1841
2.36172783601759	1	1842
2.81491318127507	1.58496250072116	1843
2.25527250510331	0	1844
2.74036268949424	2	1845
1.83884909073726	0	1846
3.19368102954128	1	1847
2.48713837547719	1	1848
3.38774565960886	2	1849
2.21748394421391	1	1850
3.03582982525283	2	1851
2.51188336097887	0	1852
2.03342375548695	0	1853
3.02694162795903	1.58496250072116	1854
2.28103336724773	1	1855
2.29666519026153	1	1856
3.32919441508845	2.58496250072116	1857
1.54406804435028	1	1858
2.09342168516224	1	1859
2.69897000433602	1	1860
2.81756536955978	1	1861
2.08635983067475	0	1862
1.86923171973098	0	1863
1.73239375982297	0	1864
3	2	1865
1.20411998265592	1	1866
2.06445798922692	0	1867
2.5705429398819	0	1868
2.06445798922692	1	1869
1.51851393987789	0	1870
2.16136800223497	0	1871
2.3096301674259	1	1872
1.568201724067	0	1873
2.98989456371877	1	1874
2.59879050676312	1	1875
1.75587485567249	0	1876
3.44653716707364	2	1877
3.01661554755718	1.58496250072116	1878
1.90848501887865	0	1879
1.9731278535997	0	1880
2.71264970162721	0	1881
2.36361197989214	0	1882
2.36172783601759	0	1883
3.10140335055533	1	1884
2.49415459401844	1	1885
3.17868923977559	1.58496250072116	1886
2.1846914308176	0	1887
1.60205999132796	0	1888
1.84509804001426	0	1889
1.81954393554187	0	1890
2.20411998265593	0	1891
1.27875360095283	0	1892
1.53147891704226	0	1893
1.81291335664286	0	1894
1.57978359661681	0	1895
2.16731733474818	1	1896
1.88649072517248	1	1897
2.49276038902684	1.58496250072116	1898
2.31597034545692	1	1899
1.73239375982297	0	1900
2.18752072083646	0	1901
1.90848501887865	1	1902
2.24303804868629	1	1903
2.86569605991607	0	1904
2.75204844781944	1.58496250072116	1905
2.45178643552429	1	1906
2.33645973384853	1	1907
1.5910646070265	1	1908
1.39794000867204	0	1909
2.33243845991561	1	1910
1.94448267215017	0	1911
2.71264970162721	2	1912
3.55702572238638	2.8073549220576	1913
2.07918124604762	1	1914
1.69897000433602	1	1915
2.92582757462474	1	1916
2.57749179983723	1.58496250072116	1917
3.5092025223311	2.58496250072116	1918
3.00945089579869	1	1919
1.80617997398389	0	1920
1.53147891704226	0	1921
2.13672056715641	1	1922
1.79239168949825	1	1923
2.77451696572855	1	1924
2.23044892137827	1	1925
2.64246452024212	0	1926
1.55630250076729	0	1927
3.36323580448369	2	1928
2.62531245096167	0	1929
1.93449845124357	0	1930
2.47421626407626	0	1931
3.24129738710999	2	1932
1.92427928606188	0	1933
1.61278385671974	1	1934
2.71767050300226	0	1935
1.65321251377534	0	1936
1.69019608002851	0	1937
1.99563519459755	1	1938
2.21748394421391	0	1939
2.45788189673399	0	1940
2.3541084391474	0	1941
2.80071707828239	1	1942
2.37839790094814	1	1943
1.9912260756925	0	1944
1.60205999132796	0	1945
2.90200289135073	2	1946
2.42651126136458	1	1947
2.19033169817029	1	1948
2.2148438480477	1	1949
1.79239168949825	1	1950
2.40312052117582	0	1951
1.25527250510331	0	1952
3.04414762087872	2	1953
1.32221929473392	0	1954
2.21748394421391	1	1955
2.08278537031645	1	1956
2.80345711564841	2	1957
2.18184358794477	0	1958
2.49136169383427	0	1959
2.69722934275972	0	1960
2.52633927738984	0	1961
2.69635638873333	0	1962
2.80345711564841	2	1963
3.07408468902824	1	1964
2.22271647114758	1	1965
3.11226976841727	2	1966
3.3809344633307	2.58496250072116	1967
1.36172783601759	0	1968
1.96378782734556	1	1969
1.81291335664286	1	1970
2.10720996964787	0	1971
2.70070371714502	1	1972
1.9912260756925	1	1973
2	0	1974
1.65321251377534	0	1975
3.14829409743475	1	1976
2	2	1977
1.57978359661681	1.58496250072116	1978
1.30102999566398	0	1979
1.43136376415899	0	1980
2.79726754083072	1.58496250072116	1981
2.3541084391474	0	1982
2.31175386105575	0	1983
